"ori_node";"des_node";"ori_layer"
30461;4610;3
30461;10109;3
30485;320;3
30590;52720;3
30669;35077;3
30669;36943;3
30738;33623;3
30738;42656;3
30789;25515;3
30971;15613;3
30971;29096;3
30971;39205;3
30974;32625;3
30974;40510;3
31168;2951;3
31168;9703;3
31322;7300;3
31322;20603;3
31337;33745;3
31337;50317;3
31347;30086;3
31347;44398;3
31457;3767;3
31457;43018;3
31511;50317;3
31511;183138;3
31535;5334;3
31535;14127;3
31540;598;3
31540;25303;3
31544;5080;3
31544;29968;3
31639;13658;3
31639;23003;3
31762;29859;3
31762;35378;3
31964;15792;3
31964;23690;3
32102;5848;3
32102;23504;3
32217;3498;3
32223;13745;3
32223;35743;3
32238;18835;3
32238;39687;3
32347;14838;3
32347;23547;3
32347;45075;3
32451;1380;3
32451;34385;3
32505;23543;3
32505;26119;3
32573;3986;3
32573;22119;3
32625;4251;3
32625;5523;3
32625;16192;3
32625;30974;3
32625;38862;3
32647;30443;3
32647;49070;3
32891;40849;3
32891;42870;3
32901;34515;3
32901;42870;3
32927;16920;3
33050;7580;3
33060;7568;3
33060;29043;3
33256;49252;3
33260;27423;3
33514;27369;3
33514;33514;3
33514;37339;3
33623;20620;3
33623;30738;3
33675;52720;3
33675;180814;3
33679;21044;3
33679;30353;3
33742;20464;3
33742;22977;3
33745;31337;3
33745;161902;3
33810;19699;3
33817;23737;3
33817;72456;3
33908;44493;3
33913;2951;3
33973;22546;3
33973;36989;3
34142;2484;3
34142;3522;3
34182;17739;3
34186;28207;3
34186;35437;3
34385;32451;3
34385;50848;3
34450;10028;3
34450;15686;3
34487;13615;3
34487;20634;3
34492;7421;3
34492;35449;3
34508;21614;3
34508;36391;3
34515;32901;3
34515;42649;3
34544;4299;3
34544;45075;3
34572;10848;3
34572;41644;3
34581;37923;3
34581;44318;3
34764;1625;3
34764;25515;3
34874;30443;3
34874;41142;3
34946;12764;3
34946;27851;3
35000;9007;3
35000;22509;3
35007;41569;3
35007;41570;3
35077;17739;3
35077;30669;3
35082;5397;3
35082;7458;3
35082;22405;3
35082;50899;3
35084;23017;3
35378;14036;3
35378;31762;3
35378;35378;3
35378;36173;3
35437;34186;3
35437;50440;3
35449;12708;3
35449;34492;3
35449;35449;3
35458;6779;3
35458;7300;3
35458;9014;3
35458;20348;3
35458;35458;3
35458;35735;3
35458;48020;3
35633;6776;3
35633;29096;3
35664;27777;3
35664;36087;3
35665;5848;3
35665;25516;3
35735;8582;3
35735;9028;3
35735;9684;3
35735;20348;3
35735;20532;3
35735;35458;3
35743;7458;3
35743;8582;3
35743;9028;3
35743;27197;3
35743;32223;3
35743;35743;3
35743;115099;3
35816;5841;3
35816;28241;3
35835;22548;3
35835;183138;3
35851;15907;3
35851;37974;3
35871;6776;3
35871;43877;3
35879;10202;3
35879;13265;3
35879;256224;3
36087;35664;3
36087;41644;3
36173;4597;3
36173;29859;3
36173;35378;3
36382;10977;3
36382;12976;3
36391;34508;3
36398;8255;3
36398;28261;3
36512;14403;3
36512;45115;3
36943;29097;3
36943;30669;3
36943;36943;3
36989;17890;3
36989;33973;3
36993;23566;3
36993;46321;3
37188;24044;3
37188;29271;3
37339;33514;3
37339;40648;3
37627;10110;3
37627;17635;3
37877;25303;3
37877;40835;3
37895;7125;3
37895;13745;3
37923;13594;3
37923;34581;3
37974;35851;3
37974;40510;3
37976;178034;3
38290;8995;3
38290;29968;3
38294;27342;3
38294;46314;3
38541;38541;3
38541;45143;3
38541;179201;3
38648;7458;3
38648;30363;3
38699;5300;3
38699;39609;3
38751;8463;3
38862;16192;3
38862;32625;3
38876;4185;3
38876;42943;3
39205;30971;3
39205;42596;3
39219;18139;3
39219;19823;3
39278;8554;3
39563;5772;3
39563;7920;3
39563;8360;3
39563;12303;3
39563;44087;3
39602;29635;3
39602;43194;3
39602;47470;3
39609;14036;3
39609;38699;3
39652;1593;3
39652;23737;3
39687;12678;3
39687;32238;3
39759;14838;3
39759;48219;3
39791;531;3
39791;14695;3
39791;40516;3
39927;320;3
39927;24324;3
39932;12495;3
39932;22331;3
39977;12690;3
39977;14550;3
39998;4185;3
40004;21614;3
40100;178034;3
40127;18046;3
40127;45024;3
40164;994;3
40164;44269;3
40260;24800;3
40447;10756;3
40447;49583;3
40510;30974;3
40510;37974;3
40516;15938;3
40516;39791;3
40648;11784;3
40648;37339;3
40835;20981;3
40835;22447;3
40835;37877;3
40835;42596;3
40849;32891;3
40849;47677;3
40860;5649;3
40860;15686;3
41082;9011;3
41111;22977;3
41140;725;3
41140;12135;3
41142;27369;3
41142;34874;3
41437;7421;3
41437;8827;3
41465;1385;3
41465;42319;3
41465;47260;3
41487;41487;3
41569;11979;3
41569;35007;3
41570;28163;3
41570;35007;3
41644;34572;3
41644;36087;3
41749;25926;3
41749;29288;3
42250;5523;3
42250;7916;3
42250;8032;3
42319;7508;3
42319;41465;3
42427;4384;3
42427;26344;3
42596;2880;3
42596;25303;3
42596;39205;3
42596;40835;3
42596;45024;3
42596;46226;3
42649;34515;3
42649;42649;3
42656;291;3
42656;2837;3
42656;9861;3
42656;30738;3
42795;12281;3
42795;29173;3
42795;42918;3
42849;2484;3
42849;12805;3
42870;32891;3
42870;32901;3
42918;5397;3
42918;12281;3
42918;25410;3
42918;42795;3
42918;42918;3
42919;15613;3
42919;26837;3
42943;26372;3
42943;38876;3
42945;7125;3
42945;7300;3
42949;21044;3
42949;50440;3
43009;17866;3
43009;25525;3
43018;31457;3
43018;43530;3
43194;39602;3
43194;47492;3
43220;4299;3
43220;43877;3
43530;1385;3
43530;43018;3
43634;5334;3
43634;20299;3
43875;15074;3
43875;17866;3
43877;35871;3
43877;43220;3
43935;1593;3
43946;15111;3
43946;21311;3
43976;5352;3
43976;25500;3
44082;21191;3
44082;23017;3
44087;12303;3
44087;39563;3
44092;21007;3
44092;47251;3
44153;4301;3
44153;17272;3
44164;10788;3
44164;50442;3
44249;12805;3
44249;49981;3
44267;4251;3
44267;26119;3
44269;23578;3
44269;40164;3
44318;34581;3
44318;47251;3
44398;28207;3
44398;31347;3
44493;33908;3
44493;49583;3
44808;18422;3
44808;51298;3
45024;16192;3
45024;18467;3
45024;25303;3
45024;40127;3
45024;42596;3
45075;32347;3
45075;34544;3
45115;36512;3
45115;51294;3
45143;14170;3
45143;23020;3
45143;38541;3
45433;6193;3
45433;256224;3
45546;5300;3
46226;12953;3
46226;42596;3
46314;38294;3
46316;373;3
46316;16094;3
46321;21586;3
46321;36993;3
46479;48837;3
46479;94178;3
46771;10848;3
46796;1593;3
46796;50009;3
47221;12135;3
47221;21587;3
47251;44092;3
47251;44318;3
47260;21311;3
47260;41465;3
47462;7300;3
47462;23871;3
47470;27028;3
47470;39602;3
47492;9032;3
47492;18045;3
47492;20532;3
47492;43194;3
47677;507;3
47677;40849;3
47835;12976;3
47835;13547;3
48020;8582;3
48020;35458;3
48101;10918;3
48101;48101;3
48217;1426;3
48217;8156;3
48219;8032;3
48219;39759;3
48251;51298;3
48252;15938;3
48252;49054;3
48466;23577;3
48466;29043;3
48582;7132;3
48582;7458;3
48582;30363;3
48837;46479;3
48937;1231;3
48937;2880;3
48937;23507;3
49054;28241;3
49054;48252;3
49070;12052;3
49070;32647;3
49252;33256;3
49252;136423;3
49356;291;3
49356;10788;3
49377;12281;3
49377;20620;3
49583;40447;3
49583;44493;3
49608;16549;3
49608;21083;3
49616;16920;3
49626;7580;3
49626;29680;3
49630;3498;3
49630;9032;3
49981;23989;3
49981;44249;3
50009;11946;3
50009;46796;3
50145;4509;3
50317;31337;3
50317;31511;3
50440;35437;3
50440;42949;3
50442;6534;3
50442;44164;3
50616;25276;3
50616;27855;3
50848;25303;3
50848;34385;3
50899;8116;3
50899;35082;3
51294;18422;3
51294;45115;3
51298;44808;3
51298;48251;3
52720;30590;3
52720;33675;3
53637;203874;3
54329;24800;3
56274;15342;3
56274;24578;3
63198;132767;3
72456;2537;3
72456;33817;3
74983;184388;3
74983;188639;3
94178;46479;3
94178;188639;3
96810;184388;3
110674;12507;3
110674;17690;3
115099;7125;3
115099;35743;3
132767;63198;3
136423;29611;3
136423;49252;3
141790;226409;3
161902;2837;3
161902;33745;3
178034;37976;3
178034;40100;3
179201;23989;3
179201;38541;3
180814;33675;3
183138;9056;3
183138;13258;3
183138;31511;3
183138;35835;3
184388;74983;3
184388;96810;3
188639;74983;3
188639;94178;3
203874;53637;3
226409;141790;3
227377;20299;3
227377;23578;3
228492;12690;3
228492;22977;3
256224;35879;3
1;16405;4
1;18767;4
27;13526;4
27;177620;4
86;813;4
86;7382;4
86;33675;4
96;10156;4
96;84057;4
221;222;4
221;108338;4
222;221;4
222;41573;4
234;13894;4
234;122631;4
262;225071;4
262;259907;4
412;9135;4
412;167487;4
435;3960;4
435;104268;4
474;2015;4
474;18332;4
549;24108;4
549;103258;4
566;43210;4
566;47492;4
621;129041;4
621;197166;4
641;10312;4
641;32075;4
642;28709;4
647;173792;4
674;14615;4
674;17849;4
726;44886;4
726;47730;4
728;15616;4
728;46669;4
730;221020;4
813;86;4
813;16358;4
816;9433;4
816;23407;4
961;1898;4
961;21094;4
961;26771;4
999;2837;4
999;21635;4
999;43699;4
1065;16823;4
1166;12205;4
1166;32648;4
1166;38876;4
1201;26988;4
1295;25945;4
1295;31793;4
1295;73483;4
1295;163666;4
1405;22717;4
1405;27293;4
1459;5826;4
1459;35987;4
1459;228601;4
1508;5273;4
1508;7399;4
1508;7920;4
1508;10494;4
1508;16401;4
1508;47492;4
1508;112655;4
1508;192528;4
1508;227498;4
1508;231447;4
1528;1529;4
1528;79154;4
1529;1528;4
1529;45508;4
1807;26495;4
1807;31358;4
1807;40903;4
1807;45116;4
1807;191014;4
1807;218707;4
1898;961;4
1898;47291;4
1943;22180;4
2015;474;4
2015;21635;4
2015;30076;4
2015;30473;4
2015;36615;4
2015;43699;4
2015;49569;4
2031;163084;4
2185;31793;4
2185;46669;4
2194;18050;4
2194;18462;4
2223;10161;4
2223;38129;4
2535;39525;4
2535;186483;4
2705;7216;4
2705;43880;4
2705;253288;4
2733;15386;4
2733;29757;4
2837;999;4
2837;11221;4
2837;12281;4
2837;17730;4
2837;22746;4
2837;30473;4
2837;31874;4
2837;32383;4
2837;33745;4
2837;35705;4
2837;35743;4
2837;42918;4
2837;43228;4
2837;44164;4
2837;47492;4
2837;93267;4
2837;225762;4
3057;8561;4
3057;17543;4
3057;19881;4
3057;22891;4
3057;26856;4
3057;43531;4
3057;116957;4
3268;26619;4
3268;31481;4
3486;30594;4
3486;179073;4
3486;219191;4
3498;16026;4
3498;49630;4
3518;65081;4
3518;114286;4
3518;139226;4
3522;260164;4
3607;20945;4
3607;21206;4
3772;5334;4
3921;15912;4
3921;122975;4
3921;232123;4
3922;82408;4
3922;91994;4
3922;189501;4
3937;26747;4
3937;33137;4
3960;435;4
3960;238316;4
4049;49943;4
4049;49978;4
4196;12951;4
4196;43678;4
4196;131828;4
4341;11469;4
4341;29414;4
4342;20123;4
4342;98760;4
4350;6704;4
4350;17092;4
4352;32014;4
4352;261032;4
4356;17232;4
4356;221433;4
4379;28843;4
4465;26236;4
4465;29414;4
4515;5590;4
4515;26198;4
4515;37490;4
4700;35070;4
4919;40210;4
4919;43390;4
5044;11530;4
5044;15522;4
5044;38398;4
5044;169603;4
5047;48977;4
5047;111408;4
5061;30341;4
5061;41317;4
5080;20123;4
5080;28163;4
5080;31544;4
5080;36943;4
5080;37047;4
5080;92563;4
5080;98760;4
5080;172535;4
5080;183407;4
5080;185587;4
5080;191014;4
5080;201953;4
5170;16100;4
5170;33934;4
5178;47793;4
5178;50957;4
5273;1508;4
5273;7920;4
5273;13096;4
5273;16401;4
5273;67945;4
5273;144126;4
5273;161217;4
5273;174320;4
5273;231447;4
5334;5334;4
5334;11214;4
5334;29338;4
5334;31481;4
5334;37047;4
5334;40520;4
5334;41126;4
5334;42006;4
5334;45809;4
5334;46311;4
5334;84375;4
5334;87577;4
5334;104522;4
5334;118527;4
5334;142850;4
5334;144454;4
5334;180647;4
5334;195396;4
5334;200757;4
5334;212592;4
5334;234988;4
5397;12281;4
5397;13745;4
5397;47492;4
5474;25510;4
5474;50390;4
5590;4515;4
5590;14170;4
5590;24916;4
5590;28135;4
5590;47681;4
5590;47884;4
5590;153298;4
5590;246845;4
5590;255667;4
5732;25509;4
5732;25513;4
5743;32494;4
5743;46743;4
5749;12951;4
5749;17169;4
5749;31712;4
5749;47492;4
5749;68059;4
5749;131828;4
5749;199057;4
5749;215636;4
5823;31874;4
5823;36746;4
5823;40210;4
5826;1459;4
5826;35987;4
5826;108338;4
5826;122631;4
5826;228601;4
5967;23868;4
6141;20444;4
6141;28163;4
6155;12809;4
6155;33934;4
6203;6204;4
6203;6210;4
6204;6203;4
6204;10545;4
6209;6210;4
6209;44623;4
6210;6203;4
6210;6209;4
6236;37582;4
6244;16192;4
6244;45024;4
6308;33137;4
6308;83779;4
6364;6365;4
6364;16173;4
6365;6364;4
6365;33135;4
6436;46363;4
6436;163183;4
6441;8880;4
6441;26348;4
6443;7797;4
6443;18300;4
6448;6929;4
6448;21206;4
6448;33682;4
6605;39114;4
6605;169609;4
6669;9487;4
6669;163792;4
6704;4350;4
6704;21600;4
6878;35928;4
6878;104268;4
6929;6448;4
6929;21206;4
7151;17543;4
7151;48176;4
7216;2705;4
7216;9430;4
7216;22098;4
7267;20749;4
7267;22888;4
7267;209812;4
7272;40349;4
7272;45405;4
7276;40004;4
7276;173852;4
7300;24841;4
7300;185248;4
7300;245927;4
7351;35743;4
7351;47492;4
7356;13518;4
7356;38938;4
7382;86;4
7382;16358;4
7382;17847;4
7382;45825;4
7382;109630;4
7399;1508;4
7399;10494;4
7399;192528;4
7399;227498;4
7465;102289;4
7465;193647;4
7559;10875;4
7559;39591;4
7564;19714;4
7564;132572;4
7564;178252;4
7569;66176;4
7569;224647;4
7571;17867;4
7571;32413;4
7579;12162;4
7579;26865;4
7579;31272;4
7582;31546;4
7582;39625;4
7586;30439;4
7586;220633;4
7611;11603;4
7611;15522;4
7611;29757;4
7611;35223;4
7611;40933;4
7611;41992;4
7611;45115;4
7611;46363;4
7797;6443;4
7797;63048;4
7920;1508;4
7920;5273;4
7920;16401;4
7920;28846;4
7920;36610;4
7920;47492;4
7920;67945;4
7920;99726;4
7920;224881;4
7920;234431;4
8078;40426;4
8078;40725;4
8078;256021;4
8401;49145;4
8401;51104;4
8561;3057;4
8561;14941;4
8561;18172;4
8561;20753;4
8561;42649;4
8561;43531;4
8561;97611;4
8561;116957;4
8561;193647;4
8661;14941;4
8661;42649;4
8661;43531;4
8661;231447;4
8739;14459;4
8739;48500;4
8827;49233;4
8827;53775;4
8827;73924;4
8827;90864;4
8858;13384;4
8858;41835;4
8860;193683;4
8860;218707;4
8874;9772;4
8874;12162;4
8874;15522;4
8874;17141;4
8874;22781;4
8874;29204;4
8874;30141;4
8874;31481;4
8874;38398;4
8874;42642;4
8874;42649;4
8874;44311;4
8874;45024;4
8874;45115;4
8874;47492;4
8874;94748;4
8874;133513;4
8874;144126;4
8874;169609;4
8874;191014;4
8874;207982;4
8874;246845;4
8874;253009;4
8880;6441;4
8880;41487;4
8928;13395;4
8928;16026;4
9032;47492;4
9032;49630;4
9042;22446;4
9042;42649;4
9042;89119;4
9042;169609;4
9042;193647;4
9066;15945;4
9066;35541;4
9133;45528;4
9133;45782;4
9135;412;4
9135;30373;4
9192;13176;4
9192;32368;4
9287;15522;4
9311;44311;4
9323;24513;4
9323;32014;4
9323;42649;4
9323;43531;4
9323;47492;4
9323;217660;4
9323;224677;4
9397;45837;4
9397;200168;4
9427;40349;4
9427;102289;4
9429;20637;4
9429;42649;4
9429;42787;4
9429;67945;4
9429;135251;4
9429;180351;4
9430;7216;4
9430;22098;4
9433;816;4
9433;23407;4
9433;24916;4
9433;44081;4
9487;6669;4
9487;104522;4
9493;47220;4
9493;185101;4
9759;29028;4
9759;126853;4
9772;8874;4
9772;14219;4
9772;16192;4
9772;45024;4
9772;45115;4
9772;47492;4
9772;141049;4
9772;169609;4
9772;170798;4
9772;200865;4
9851;14105;4
9851;18159;4
9851;245334;4
9915;25994;4
9915;38338;4
9955;25513;4
9955;50393;4
9960;11469;4
9960;47730;4
9961;22604;4
9961;233261;4
10022;17849;4
10022;50550;4
10059;26771;4
10059;47291;4
10152;23845;4
10152;35541;4
10156;96;4
10156;107366;4
10161;2223;4
10161;23207;4
10269;18332;4
10269;43740;4
10312;641;4
10312;40257;4
10345;12558;4
10345;29286;4
10345;42918;4
10353;37141;4
10353;44624;4
10369;10372;4
10369;44627;4
10372;10369;4
10372;50390;4
10461;23207;4
10461;23208;4
10464;12852;4
10464;20151;4
10494;1508;4
10494;7399;4
10545;6204;4
10545;17004;4
10840;17543;4
10840;237704;4
10875;7559;4
10875;26979;4
10976;31793;4
10976;74542;4
10994;11308;4
10994;17232;4
10994;24296;4
10994;25411;4
10999;22180;4
10999;33682;4
11081;45116;4
11081;245927;4
11089;12853;4
11186;1943;4
11186;18583;4
11214;5334;4
11214;31481;4
11221;2837;4
11221;30473;4
11268;28610;4
11268;43688;4
11276;31747;4
11276;45508;4
11308;10994;4
11308;17232;4
11322;47310;4
11322;154179;4
11469;4341;4
11469;9960;4
11530;5044;4
11603;41872;4
11603;41992;4
11603;47496;4
11626;17510;4
11626;18517;4
11626;90864;4
11626;108338;4
11626;122631;4
11885;16116;4
11885;16308;4
12027;50073;4
12027;109446;4
12052;42649;4
12052;43531;4
12052;97611;4
12052;98578;4
12154;24964;4
12154;56255;4
12154;123428;4
12162;4700;4
12162;7579;4
12162;8874;4
12162;9772;4
12162;15522;4
12162;17141;4
12162;29414;4
12162;29725;4
12162;31358;4
12162;38780;4
12162;41872;4
12162;42642;4
12162;45115;4
12162;47884;4
12162;144126;4
12162;191014;4
12164;18260;4
12205;1166;4
12205;36082;4
12234;133026;4
12281;2837;4
12281;10345;4
12281;12281;4
12281;13258;4
12281;20620;4
12281;30738;4
12281;31874;4
12281;47492;4
12324;12653;4
12324;84375;4
12536;25656;4
12536;52642;4
12558;28610;4
12636;42006;4
12636;49083;4
12636;160269;4
12653;12324;4
12653;31481;4
12653;207981;4
12653;227737;4
12695;159681;4
12695;197166;4
12745;50168;4
12745;224514;4
12809;6155;4
12809;12809;4
12809;38038;4
12852;10464;4
12852;15113;4
12853;11089;4
12853;43678;4
12874;50505;4
12913;21096;4
12913;50953;4
12951;4196;4
12951;39591;4
12972;17535;4
12972;53775;4
13096;1508;4
13096;5273;4
13096;16401;4
13096;42649;4
13096;67945;4
13096;91994;4
13096;231447;4
13176;9192;4
13176;34995;4
13258;17169;4
13258;42918;4
13384;8858;4
13384;255462;4
13395;8928;4
13395;23845;4
13396;40903;4
13396;127265;4
13446;9772;4
13518;7356;4
13518;20945;4
13526;27;4
13526;45766;4
13653;26854;4
13653;42787;4
13653;170798;4
13653;231447;4
13745;5397;4
13745;35743;4
13754;45116;4
13754;177947;4
13768;26574;4
13768;43688;4
13894;234;4
13894;49251;4
14105;9851;4
14105;18159;4
14170;5590;4
14170;15213;4
14170;17510;4
14170;24305;4
14170;31309;4
14170;31311;4
14170;31481;4
14170;34325;4
14170;36201;4
14170;40760;4
14170;41194;4
14170;47768;4
14170;53775;4
14170;57008;4
14170;90864;4
14170;144126;4
14170;227737;4
14170;255667;4
14170;260825;4
14219;9772;4
14219;16192;4
14459;8739;4
14459;21937;4
14542;14784;4
14542;197488;4
14588;177942;4
14588;236238;4
14615;674;4
14615;18806;4
14678;16844;4
14678;43207;4
14784;14542;4
14784;50073;4
14786;18047;4
14786;159681;4
14941;8561;4
14941;8661;4
15113;12852;4
15113;40123;4
15210;18300;4
15210;50953;4
15213;14170;4
15213;18517;4
15213;162599;4
15252;16100;4
15252;36778;4
15386;2733;4
15386;32075;4
15522;5044;4
15522;7611;4
15522;8874;4
15522;9287;4
15522;9772;4
15522;12162;4
15522;15654;4
15522;17099;4
15522;19632;4
15522;22780;4
15522;25170;4
15522;29204;4
15522;29414;4
15522;31272;4
15522;38398;4
15522;38780;4
15522;41317;4
15522;45024;4
15522;45115;4
15522;47496;4
15522;47884;4
15522;144126;4
15522;169609;4
15523;25905;4
15523;29014;4
15523;40227;4
15616;728;4
15616;34205;4
15654;8874;4
15654;9311;4
15654;21527;4
15654;39114;4
15654;41558;4
15654;169609;4
15654;184695;4
15778;33422;4
15778;40426;4
15778;46296;4
15778;47036;4
15778;194676;4
15912;3921;4
15912;60929;4
15945;9066;4
15945;38938;4
16026;3498;4
16026;8928;4
16026;17423;4
16026;17921;4
16100;5170;4
16100;15252;4
16116;11885;4
16116;16308;4
16116;22826;4
16116;192064;4
16116;249338;4
16173;6364;4
16173;42252;4
16192;6244;4
16192;9772;4
16192;14219;4
16192;45024;4
16308;11885;4
16308;16116;4
16308;26771;4
16308;54938;4
16319;19647;4
16319;31358;4
16358;813;4
16358;7382;4
16358;83779;4
16358;109630;4
16358;177013;4
16401;1508;4
16401;5273;4
16401;7920;4
16401;82408;4
16401;91994;4
16401;175723;4
16401;231447;4
16405;1;4
16405;21635;4
16546;94874;4
16546;126853;4
16648;17092;4
16648;18601;4
16823;1065;4
16823;31309;4
16844;14678;4
16844;50135;4
16922;37141;4
16922;38191;4
16926;34995;4
16926;37337;4
17004;10545;4
17004;44935;4
17080;22719;4
17080;27778;4
17092;4350;4
17092;16648;4
17099;15522;4
17099;125959;4
17099;169603;4
17099;254185;4
17141;8874;4
17141;9772;4
17141;12162;4
17141;29725;4
17141;31272;4
17141;31358;4
17141;33359;4
17141;45115;4
17141;47884;4
17151;50244;4
17151;167487;4
17169;5749;4
17169;22717;4
17169;22830;4
17169;31712;4
17232;4356;4
17232;10994;4
17232;11308;4
17232;28468;4
17232;32975;4
17355;17423;4
17355;17921;4
17385;246845;4
17423;16026;4
17423;17355;4
17423;51134;4
17444;216952;4
17444;257893;4
17490;27673;4
17490;224647;4
17510;11626;4
17510;14170;4
17510;18517;4
17510;36201;4
17510;36509;4
17510;40760;4
17510;90864;4
17510;108338;4
17510;122631;4
17510;127044;4
17535;12972;4
17535;47336;4
17535;53775;4
17535;144126;4
17543;3057;4
17543;7151;4
17543;10840;4
17543;22891;4
17543;33406;4
17543;43531;4
17543;67945;4
17543;75920;4
17730;2837;4
17730;21312;4
17730;22746;4
17730;32383;4
17730;35705;4
17847;7382;4
17847;28846;4
17847;45825;4
17847;46638;4
17849;674;4
17849;10022;4
17867;7571;4
17867;19980;4
17867;34801;4
17867;148291;4
17921;16026;4
17921;17355;4
18044;53775;4
18044;233347;4
18047;14786;4
18047;197488;4
18050;2194;4
18050;186483;4
18079;50955;4
18079;51017;4
18150;50956;4
18150;85172;4
18159;9851;4
18159;14105;4
18159;23868;4
18172;8561;4
18172;165376;4
18260;18260;4
18260;42006;4
18273;5334;4
18300;6443;4
18300;15210;4
18302;123428;4
18302;253288;4
18332;474;4
18332;10269;4
18332;22746;4
18332;33420;4
18332;43740;4
18462;2194;4
18462;60929;4
18468;23546;4
18468;28046;4
18517;11626;4
18517;15213;4
18517;17510;4
18517;49251;4
18517;122631;4
18528;36746;4
18528;42649;4
18528;50313;4
18583;11186;4
18583;26348;4
18601;16648;4
18601;40162;4
18767;1;4
18767;18771;4
18771;18767;4
18771;18773;4
18773;18771;4
18773;32372;4
18806;14615;4
18806;22487;4
18857;28035;4
18857;145796;4
18857;169208;4
19193;23208;4
19193;31183;4
19632;15522;4
19632;23407;4
19632;29725;4
19632;30141;4
19632;46771;4
19632;246845;4
19647;16319;4
19647;28155;4
19683;46317;4
19683;174297;4
19714;7564;4
19714;63048;4
19801;23846;4
19801;51017;4
19881;3057;4
19881;22891;4
19898;40776;4
19898;260825;4
19980;17867;4
19980;148291;4
19990;37047;4
20036;27199;4
20036;47496;4
20123;4342;4
20123;5080;4
